XCoord,YCoord,FID,OBJECTID,JOIN_COUNT,TARGET_FID,HOUSEHOLD_,HOUSEHOLD1,EA_ID,EA_ID2,RURAL,SAQ01,YEAR,PTRACK,REGION,LATITUDE,LONGITUDE,JOIN_COU_1,TARGET_F_1,WEREDA_ID,RECNO,W6ID,NAME,ISO_CTRY,OLDLVLID,D_POINT,SHAPE_LENG,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,ID_3,NAME_3,TYPE_3,ENGTYPE_3,NL_NAME_3,VARNAME_3,SHAPE_LE_1,SHAPE_AR_1
661681.66541615,988223.78597485,4115,4116,0,0,4090700105160.000000,40907088800100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.939001,40.471449,0,4115,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
661681.66541615,988223.78597485,4116,4117,0,0,4090700105180.000000,40907088800100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.939001,40.471449,0,4116,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
661681.66541615,988223.78597485,4117,4118,0,0,4090700105180.000000,40907088800100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.939001,40.471449,0,4117,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
661681.66541615,988223.78597485,4118,4119,0,0,4090700105210.000000,40907088800100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.939001,40.471449,0,4118,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
661681.66541615,988223.78597485,4119,4120,0,0,4090700105210.000000,40907088800100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.939001,40.471449,0,4119,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
661681.66541615,988223.78597485,4120,4121,0,0,4090700105240.000000,40907088800100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.939001,40.471449,0,4120,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
661681.66541615,988223.78597485,4121,4122,0,0,4090700105240.000000,40907088800100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.939001,40.471449,0,4121,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
661681.66541615,988223.78597485,4122,4123,0,0,4090700105240.000000,40907088800100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.939001,40.471449,0,4122,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
661681.66541615,988223.78597485,4123,4124,0,0,4090700105240.000000,40907088800100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.939001,40.471449,0,4123,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
661681.66541615,988223.78597485,4124,4125,0,0,4090700105260.000000,40907088800100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.939001,40.471449,0,4124,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
661681.66541615,988223.78597485,4125,4126,0,0,4090700105260.000000,40907088800100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.939001,40.471449,0,4125,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4126,4127,0,0,4090900105010.000000,4090900105010.000000,0,0,small town,Oromia,2012,Only in 1st wave,Oromia,8.571903,40.317517,0,4126,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4127,4128,0,0,4090900105000.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4127,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4128,4129,0,0,4090900105000.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4128,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4129,4130,0,0,4090900105020.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4129,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4130,4131,0,0,4090900105020.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4130,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4131,4132,0,0,4090900105020.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4131,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4132,4133,0,0,4090900105020.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4132,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4133,4134,0,0,4090900105030.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4133,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4134,4135,0,0,4090900105030.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4134,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4135,4136,0,0,4090900105030.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4135,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4136,4137,0,0,4090900105030.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4136,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4137,4138,0,0,4090900105040.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4137,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4138,4139,0,0,4090900105040.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4138,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4139,4140,0,0,4090900105050.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4139,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4140,4141,0,0,4090900105050.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4140,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4141,4142,0,0,4090900105050.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4141,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4142,4143,0,0,4090900105050.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4142,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4143,4144,0,0,4090900105060.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4143,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4144,4145,0,0,4090900105060.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4144,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4145,4146,0,0,4090900105060.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4145,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4146,4147,0,0,4090900105060.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4146,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4147,4148,0,0,4090900105070.000000,40909010100100000.000000,0,0,small town,Oromia,2012,Both waves,Oromia,8.571903,40.317517,0,4147,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
644896.88235532,947564.60832358,4148,4149,0,0,4090900105070.000000,40909010100100000.000000,0,0,Small town (urban),Oromia,2014,Both waves,Oromia,8.571903,40.317517,0,4148,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4149,4150,0,0,4091001104010.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4149,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4150,4151,0,0,4091001104010.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4150,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4151,4152,0,0,4091001104020.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4151,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4152,4153,0,0,4091001104020.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4152,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4153,4154,0,0,4091001104040.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4153,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4154,4155,0,0,4091001104040.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4154,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4155,4156,0,0,4091001104060.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4155,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4156,4157,0,0,4091001104060.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4156,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4157,4158,0,0,4091001104060.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4157,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4158,4159,0,0,4091001104060.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4158,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4159,4160,0,0,4091001104070.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4159,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4160,4161,0,0,4091001104070.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4160,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4161,4162,0,0,4091001104090.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4161,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4162,4163,0,0,4091001104090.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4162,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4163,4164,0,0,4091001104110.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4163,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4164,4165,0,0,4091001104110.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4164,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4165,4166,0,0,4091001104110.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4165,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4166,4167,0,0,4091001104110.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4166,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4167,4168,0,0,4091001104120.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4167,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4168,4169,0,0,4091001104120.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4168,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4169,4170,0,0,4091001104140.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4169,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4170,4171,0,0,4091001104140.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4170,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4171,4172,0,0,4091001104160.000000,40910088801100000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,8.652309,40.617850,0,4171,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
677918.41362332,956583.49954902,4172,4173,0,0,4091001104160.000000,40910088801100000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,8.652309,40.617850,0,4172,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4173,4174,0,0,4091301004010.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4173,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4174,4175,0,0,4091301004010.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4174,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4175,4176,0,0,4091301004010.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4175,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4176,4177,0,0,4091301004010.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4176,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4177,4178,0,0,4091301004030.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4177,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4178,4179,0,0,4091301004030.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4178,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4179,4180,0,0,4091301004040.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4179,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4180,4181,0,0,4091301004040.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4180,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4181,4182,0,0,4091301004060.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4181,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4182,4183,0,0,4091301004060.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4182,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4183,4184,0,0,4091301004080.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4183,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4184,4185,0,0,4091301004080.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4184,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4185,4186,0,0,4091301004090.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4185,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4186,4187,0,0,4091301004090.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4186,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4187,4188,0,0,4091301004110.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4187,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4188,4189,0,0,4091301004110.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4188,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4189,4190,0,0,4091301004120.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4189,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4190,4191,0,0,4091301004120.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4190,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4191,4192,0,0,4091301004130.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4191,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4192,4193,0,0,4091301004130.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4192,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4193,4194,0,0,4091301004140.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4193,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4194,4195,0,0,4091301004140.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4194,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4195,4196,0,0,4091301004160.000000,40913088801000000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.009369,40.721875,0,4195,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
689185.39682228,996126.11184101,4196,4197,0,0,4091301004160.000000,40913088801000000.000000,0,0,Rural,Oromia,2014,Both waves,Oromia,9.009369,40.721875,0,4196,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4197,4198,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4197,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4198,4199,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4198,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4199,4200,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4199,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4200,4201,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4200,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4201,4202,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4201,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4202,4203,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4202,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4203,4204,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4203,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4204,4205,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4204,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4205,4206,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4205,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4206,4207,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4206,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4207,4208,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4207,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4208,4209,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4208,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4209,4210,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4209,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4210,4211,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4210,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
694220.34664609,983069.92046911,4211,4212,0,0,40914010100200000.000000,40914010100200000.000000,0,0,Large town (urban),Oromia,2014,Only in 2nd wave,Oromia,8.891114,40.767093,0,4211,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
831899.06100970,1016294.89882852,4212,4213,0,0,4100500403000.000000,41005088800400000.000000,0,0,Rural,Oromia,2012,Both waves,Oromia,9.183186,42.020688,0,4212,0.000000,0.000000, , , , ,0,0.000000,0, , ,0, ,0, ,0, , , , , ,0.000000,0.000000
